device,backend,precision,model_id,speaker,audio_id,duration_sec,load_sec,infer_sec,latency_sec,rtf,pred_text,ref_text,error,success,pred_norm,ref_norm,WER,CER
gpu,transformers_whisper,fp16,openai/whisper-small,Shayan,Shayan01,4.248,0.83828027259248,0.5338671645149589,1.3721474371074387,0.12567494456566827,ام روز هوا خیلی خوبه و من میخم پیاده روی کنم,امروز هوا خیلی خوبه و من می‌خوام پیاده‌روی کنم.,,True,ام روز هوا خیلی خوبه و من میخم پیاده روی کنم,امروز هوا خیلی خوبه و من می خوام پیاده روی کنم,0.36363636363636365,0.08695652173913043
gpu,transformers_whisper,fp16,openai/whisper-small,Shayan,Shayan02,3.696,0.83828027259248,0.5278457943350077,1.3661260669274875,0.14281542054518606,من دارم ایج مدل کفتر و مبن فارسی رو تسمی کنم,من دارم یک مدل گفتار به متن فارسی رو تست می‌کنم.,,True,من دارم ایج مدل کفتر و مبن فارسی رو تسمی کنم,من دارم یک مدل گفتار به متن فارسی رو تست می کنم,0.5,0.19148936170212766
gpu,transformers_whisper,fp16,openai/whisper-small,Shayan,Shayan03,3.648,0.83828027259248,0.47597899474203587,1.3142592673345157,0.13047669812007562,لطفنین جومل رو دقیق و بدون اشتباه به نبیس,لطفاً این جمله را دقیق و بدون اشتباه بنویس.,,True,لطفنین جومل رو دقیق و بدون اشتباه به نبیس,لطفاً این جمله را دقیق و بدون اشتباه بنویس,0.6666666666666666,0.23809523809523808
gpu,transformers_whisper,fp16,openai/whisper-small,Shayan,Shayan04,3.744,0.83828027259248,0.47221107967197895,1.3104913522644588,0.1261247541858918,راسش دیگه حسلای ترافیگ و شلویرا ندارم,راستش دیگه حوصله‌ی ترافیک و شلوغی رو ندارم.,,True,راسش دیگه حسلای ترافیگ و شلویرا ندارم,راستش دیگه حوصله ی ترافیک و شلوغی رو ندارم,0.6666666666666666,0.21428571428571427
gpu,transformers_whisper,fp16,openai/whisper-small,Shayan,Shayan05,3.744,0.83828027259248,0.5494682993739843,1.3877485719664642,0.14675969534561548,الان در ایغان نمیدونم چی میخوام بگیم ولی ادام میدم,الان دقیقاً نمی‌دونم چی می‌خوام بگم ولی ادامه می‌دم!,,True,الان در ایغان نمیدونم چی میخوام بگیم ولی ادام میدم,الان دقیقاً نمی دونم چی می خوام بگم ولی ادامه می دم,0.75,0.19607843137254902
gpu,transformers_whisper,fp16,openai/whisper-small,Shayan,Shayan06,4.584,0.83828027259248,0.5499640638008714,1.3882443363933512,0.11997470850804351,گفت بیا ساعته هشت ولی خبتی بغیم عمل دیر کرد,گفت بیا ساعت هشت، ولی خب طبق معمول دیر کرد.,,True,گفت بیا ساعته هشت ولی خبتی بغیم عمل دیر کرد,گفت بیا ساعت هشت، ولی خب طبق معمول دیر کرد,0.5,0.21428571428571427
gpu,transformers_whisper,fp16,openai/whisper-small,Shayan,Shayan07,4.56,0.83828027259248,0.6159340795129538,1.4542143521054336,0.13507326305108636,جلا سی پیادی ساتن نوه چهلو باین دایبه سو پارگوز رمشه,جلسه‌ی بعدی ساعت ۹ و ۴۵ دقیقه‌ی صبح برگزار می‌شه.,,True,جلا سی پیادی ساتن نوه چهلو باین دایبه سو پارگوز رمشه,جلسه ی بعدی ساعت 9 و 45 دقیقه ی صبح برگزار می شه,1.0,0.6666666666666666
gpu,transformers_whisper,fp16,openai/whisper-small,Shayan,Shayan08,6.096,0.83828027259248,0.5593913048505783,1.3976715774430581,0.09176366549386127,منبین ساله 1398-1402 روی پروجاهی پوچه مستمهی کار کرده.,من بین سال‌های ۱۳۹۸ تا ۱۴۰۲ روی پروژه‌های هوش مصنوعی کار کردم.,,True,منبین ساله 1398 1402 روی پروجاهی پوچه مستمهی کار کرده,من بین سال های 1398 تا 1402 روی پروژه های هوش مصنوعی کار کردم,0.7142857142857143,0.3114754098360656
gpu,transformers_whisper,fp16,openai/whisper-small,Shayan,Shayan09,3.912,0.83828027259248,0.4736564252525568,1.3119366978450366,0.12107781831609325,قیمت لبتو قدود بیستو هفت میلیون تومنه,قیمت این لپ‌تاپ حدود بیست و هفت میلیون تومنه.,,True,قیمت لبتو قدود بیستو هفت میلیون تومنه,قیمت این لپ تاپ حدود بیست و هفت میلیون تومنه,0.6,0.22727272727272727
gpu,transformers_whisper,fp16,openai/whisper-small,Shayan,Shayan10,5.088,0.83828027259248,0.5948388576507568,1.4331191302432367,0.11691015284016447,شیر شلنگ شیشب اشیرون از خیلی فبیه هم شروم شن,شیر، شیلنگ، شیشه و شیراز خیلی شبیه هم شروع می‌شن.,,True,شیر شلنگ شیشب اشیرون از خیلی فبیه هم شروم شن,شیر، شیلنگ، شیشه و شیراز خیلی شبیه هم شروع می شن,0.7272727272727273,0.2708333333333333
gpu,transformers_whisper,fp16,openai/whisper-small,Shayan,Shayan11,3.768,0.83828027259248,0.4117504032328725,1.2500306758253523,0.10927558472209992,صاقی درخت کنار سکوشه کسته بود.,ساقه‌ی درخت کنار سکو شکسته بود.,,True,صاقی درخت کنار سکوشه کسته بود,ساقه ی درخت کنار سکو شکسته بود,0.5714285714285714,0.2
gpu,transformers_whisper,fp16,openai/whisper-small,Shayan,Shayan12,3.408,0.83828027259248,0.34416247997432947,1.1824427525668093,0.10098664318495583,ساره سباد سیب سوخ سنگین شود,سرِ سبد سیب سرخ سنگین شد.,,True,ساره سباد سیب سوخ سنگین شود,سرِ سبد سیب سرخ سنگین شد,0.6666666666666666,0.20833333333333334
gpu,transformers_whisper,fp16,openai/whisper-small,Shayan,Shayan13,7.2,0.83828027259248,1.0284957205876708,1.8667759931801506,0.14284662785939872,من میخواسم سری توزیه به دماره چون هایجانزته بودم کلمات خاتی شد و جانبه طولانیت رزد انتظار شد,من می‌خواستم سریع توضیح بدم ولی چون هیجان‌زده بودم کلمات قاطی شد و جمله طولانی‌تر از حد انتظار شد.,,True,من میخواسم سری توزیه به دماره چون هایجانزته بودم کلمات خاتی شد و جانبه طولانیت رزد انتظار شد,من می خواستم سریع توضیح بدم ولی چون هیجان زده بودم کلمات قاطی شد و جمله طولانی تر از حد انتظار شد,0.6363636363636364,0.24742268041237114
gpu,transformers_whisper,fp16,openai/whisper-small,Shayan,Shayan14,7.224,0.83828027259248,1.1054932111874223,1.9437734837799021,0.15303062170368525,مختی سیستمه گفتر بمهت همزان با نویز موهیت و سده چند نفر کار نفانه دنگتش واقعا به چالش کشی دمیشه,وقتی سیستم گفتار به متن همزمان با نویز محیط و صدای چند نفر کار می‌کنه، دقتش واقعاً به چالش کشیده می‌شه.,,True,مختی سیستمه گفتر بمهت همزان با نویز موهیت و سده چند نفر کار نفانه دنگتش واقعا به چالش کشی دمیشه,وقتی سیستم گفتار به متن همزمان با نویز محیط و صدای چند نفر کار می کنه، دقتش واقعاً به چالش کشیده می شه,0.6521739130434783,0.2647058823529412
gpu,transformers_whisper,fp16,openai/whisper-small,Shayan,Shayan15,4.56,0.83828027259248,0.621028009802103,1.4593082823945829,0.13619035302677698,پورجی ویسپر وی پردش گفتاره چند زبانه تمرکوز داره,پروژه‌ی Whisper روی پردازش گفتار چندزبانه تمرکز داره.,,True,پورجی ویسپر وی پردش گفتاره چند زبانه تمرکوز داره,پروژه ی Whisper روی پردازش گفتار چندزبانه تمرکز داره,0.8888888888888888,0.3269230769230769
gpu,transformers_whisper,fp16,openai/whisper-small,Shayan,Shayan16,4.032,0.83828027259248,0.5596035365015268,1.3978838090940067,0.13879055964819614,من بو پایتون، پايتوچ و ترنس پو مرحا کارم کانه.,من با پایتون، PyTorch و ترنسفورمرها کار می‌کنم.,,True,من بو پایتون، پایتوچ و ترنس پو مرحا کارم کانه,من با پایتون، PyTorch و ترنسفورمرها کار می کنم,0.7777777777777778,0.34782608695652173
gpu,transformers_whisper,fp16,openai/whisper-small,Shayan,Shayan17,3.576,0.83828027259248,0.5812143199145794,1.4194945925070592,0.16253196865620229,این فایل رو توی گیتهاوب کامیت که ننم ولی پوش نداده.,این فایل رو توی گیت‌هاب کامیت کردم ولی پوش ندادم.,,True,این فایل رو توی گیتهاوب کامیت که ننم ولی پوش نداده,این فایل رو توی گیت هاب کامیت کردم ولی پوش ندادم,0.45454545454545453,0.14583333333333334
gpu,transformers_whisper,fp16,openai/whisper-small,Shayan,Shayan18,6.216,0.83828027259248,1.0545852584764361,1.892865531068916,0.16965657311396978,دیرو ساعته پنجه از راقلی در شمبری موديل جاید کارم کرم انترنت خوایت شده کولی تمرکوزم پرید,دیروز ساعت پنج عصر، وقتی داشتم روی مدل جدید کار می‌کردم، اینترنت قطع شد و کل تمرکزم پرید.,,True,دیرو ساعته پنجه از راقلی در شمبری مودیل جاید کارم کرم انترنت خوایت شده کولی تمرکوزم پرید,دیروز ساعت پنج عصر، وقتی داشتم روی مدل جدید کار می کردم، اینترنت قطع شد و کل تمرکزم پرید,0.9473684210526315,0.375
gpu,transformers_whisper,fp16,openai/whisper-medium,Ardalan,Ardalan01,5.4,0.34381446180244285,0.967654176056385,1.3114686378588278,0.17919521778821945,امروز حوا خیدی خوبه و من میخواهم پیاد روی کنم,امروز هوا خیلی خوبه و من می‌خوام پیاده‌روی کنم.,,True,امروز حوا خیدی خوبه و من میخواهم پیاد روی کنم,امروز هوا خیلی خوبه و من می خوام پیاده روی کنم,0.45454545454545453,0.10869565217391304
gpu,transformers_whisper,fp16,openai/whisper-medium,Ardalan,Ardalan02,6.0,0.34381446180244285,1.0283576035872102,1.372172065389653,0.1713929339312017,من دارم یک مودده گفتار به معتن فارسی رو ترس می کنم,من دارم یک مدل گفتار به متن فارسی رو تست می‌کنم.,,True,من دارم یک مودده گفتار به معتن فارسی رو ترس می کنم,من دارم یک مدل گفتار به متن فارسی رو تست می کنم,0.25,0.1276595744680851
gpu,transformers_whisper,fp16,openai/whisper-medium,Ardalan,Ardalan03,4.728,0.34381446180244285,0.8900853712111712,1.233899833013614,0.18825832724432556,لطفا این جملة رو دقیق و بدون اشتراب نبیست,لطفاً این جمله را دقیق و بدون اشتباه بنویس.,,True,لطفا این جمله رو دقیق و بدون اشتراب نبیست,لطفاً این جمله را دقیق و بدون اشتباه بنویس,0.4444444444444444,0.16666666666666666
gpu,transformers_whisper,fp16,openai/whisper-medium,Ardalan,Ardalan04,4.008,0.34381446180244285,0.9384277472272515,1.2822422090296943,0.23413865948783721,راستش دیگه حصول ترافیق و شلوغی را ندارم,راستش دیگه حوصله‌ی ترافیک و شلوغی رو ندارم.,,True,راستش دیگه حصول ترافیق و شلوغی را ندارم,راستش دیگه حوصله ی ترافیک و شلوغی رو ندارم,0.4444444444444444,0.16666666666666666
gpu,transformers_whisper,fp16,openai/whisper-medium,Ardalan,Ardalan05,4.944,0.34381446180244285,1.250877189449966,1.5946916512524087,0.2530091402609154,حالا دوید دعیقا نمیدرم چی میخوام بگیم ولی ادامه میدهم,الان دقیقاً نمی‌دونم چی می‌خوام بگم ولی ادامه می‌دم!,,True,حالا دوید دعیقا نمیدرم چی میخوام بگیم ولی ادامه میدهم,الان دقیقاً نمی دونم چی می خوام بگم ولی ادامه می دم,0.75,0.29411764705882354
gpu,transformers_whisper,fp16,openai/whisper-medium,Ardalan,Ardalan06,7.152,0.34381446180244285,0.8076911764219403,1.1515056382243831,0.11293221146839211,گفت بیا ساعت هشت ولی خب تا همه دیر کرد,گفت بیا ساعت هشت، ولی خب طبق معمول دیر کرد.,,True,گفت بیا ساعت هشت ولی خب تا همه دیر کرد,گفت بیا ساعت هشت، ولی خب طبق معمول دیر کرد,0.3,0.19047619047619047
gpu,transformers_whisper,fp16,openai/whisper-medium,Ardalan,Ardalan07,5.4,0.34381446180244285,1.0142451599240303,1.358059621726473,0.1878231777637093,جرسه بعد ساعت 9 و 25 دقیقه صبح برگوزارو میشه,جلسه‌ی بعدی ساعت ۹ و ۴۵ دقیقه‌ی صبح برگزار می‌شه.,,True,جرسه بعد ساعت 9 و 25 دقیقه صبح برگوزارو میشه,جلسه ی بعدی ساعت 9 و 45 دقیقه ی صبح برگزار می شه,0.6153846153846154,0.20833333333333334
gpu,transformers_whisper,fp16,openai/whisper-medium,Ardalan,Ardalan08,7.152,0.34381446180244285,1.162698494270444,1.5065129560728867,0.16256969998188533,من بین سالهای 1398 تا 1402 بی پروژای خوش مستنی کاری کردم.,من بین سال‌های ۱۳۹۸ تا ۱۴۰۲ روی پروژه‌های هوش مصنوعی کار کردم.,,True,من بین سالهای 1398 تا 1402 بی پروژای خوش مستنی کاری کردم,من بین سال های 1398 تا 1402 روی پروژه های هوش مصنوعی کار کردم,0.5714285714285714,0.19672131147540983
gpu,transformers_whisper,fp16,openai/whisper-medium,Ardalan,Ardalan09,4.848,0.34381446180244285,0.7090992545709014,1.0529137163733442,0.14626634789003742,قیمت این لابتا بوده 27 ملین طوانه,قیمت این لپ‌تاپ حدود بیست و هفت میلیون تومنه.,,True,قیمت این لابتا بوده 27 ملین طوانه,قیمت این لپ تاپ حدود بیست و هفت میلیون تومنه,0.8,0.4318181818181818
gpu,transformers_whisper,fp16,openai/whisper-medium,Ardalan,Ardalan10,6.216,0.34381446180244285,1.0511915208771825,1.3950059826796253,0.16911060503172176,شیر شیلنگ شیشه و شیراز خیلی شبیه هم شروع میشن,شیر، شیلنگ، شیشه و شیراز خیلی شبیه هم شروع می‌شن.,,True,شیر شیلنگ شیشه و شیراز خیلی شبیه هم شروع میشن,شیر، شیلنگ، شیشه و شیراز خیلی شبیه هم شروع می شن,0.36363636363636365,0.0625
gpu,transformers_whisper,fp16,openai/whisper-medium,Ardalan,Ardalan11,3.96,0.34381446180244285,0.7673228401690722,1.111137301971515,0.19376839398208892,ساگه درخطو که نبا سکو شکسته بود,ساقه‌ی درخت کنار سکو شکسته بود.,,True,ساگه درخطو که نبا سکو شکسته بود,ساقه ی درخت کنار سکو شکسته بود,0.5714285714285714,0.3
gpu,transformers_whisper,fp16,openai/whisper-medium,Ardalan,Ardalan12,4.008,0.34381446180244285,0.5880129253491759,0.9318273871516187,0.14670981171386624,سر سبز سیل سورخ سنگین شد,سرِ سبد سیب سرخ سنگین شد.,,True,سر سبز سیل سورخ سنگین شد,سرِ سبد سیب سرخ سنگین شد,0.6666666666666666,0.16666666666666666
gpu,transformers_whisper,fp16,openai/whisper-medium,Ardalan,Ardalan13,8.568,0.34381446180244285,1.8757116636261344,2.2195261254285774,0.21892059566131356,من میخواستم سری توضیح بدنم ولی چون نهای جنزده بودنم کلمات قاتی شد و جملة روانیتر از هتر اندازار شد,من می‌خواستم سریع توضیح بدم ولی چون هیجان‌زده بودم کلمات قاطی شد و جمله طولانی‌تر از حد انتظار شد.,,True,من میخواستم سری توضیح بدنم ولی چون نهای جنزده بودنم کلمات قاتی شد و جمله روانیتر از هتر اندازار شد,من می خواستم سریع توضیح بدم ولی چون هیجان زده بودم کلمات قاطی شد و جمله طولانی تر از حد انتظار شد,0.5454545454545454,0.1958762886597938
gpu,transformers_whisper,fp16,openai/whisper-medium,Ardalan,Ardalan14,9.384,0.34381446180244285,1.9498268626630306,2.2936413244654736,0.20778206123860088,وقتی سیستم گفتار به مهتن هم زمان با نویز محیط صدایی چند نفر کار می کنه دقاتش واقعا به چالش کشیده می شه,وقتی سیستم گفتار به متن همزمان با نویز محیط و صدای چند نفر کار می‌کنه، دقتش واقعاً به چالش کشیده می‌شه.,,True,وقتی سیستم گفتار به مهتن هم زمان با نویز محیط صدایی چند نفر کار می کنه دقاتش واقعا به چالش کشیده می شه,وقتی سیستم گفتار به متن همزمان با نویز محیط و صدای چند نفر کار می کنه، دقتش واقعاً به چالش کشیده می شه,0.34782608695652173,0.0784313725490196
gpu,transformers_whisper,fp16,openai/whisper-medium,Ardalan,Ardalan15,6.816,0.34381446180244285,1.1006529172882438,1.4444673790906866,0.16148076838149117,پروژه ویسپر روی پرزاشی گفتار چند زبانه تمرکز داره,پروژه‌ی Whisper روی پردازش گفتار چندزبانه تمرکز داره.,,True,پروژه ویسپر روی پرزاشی گفتار چند زبانه تمرکز داره,پروژه ی Whisper روی پردازش گفتار چندزبانه تمرکز داره,0.5555555555555556,0.25
gpu,transformers_whisper,fp16,openai/whisper-medium,Ardalan,Ardalan16,6.72,0.34381446180244285,1.0956785846501589,1.4394930464526017,0.16304740843008317,من با پایتون، پايتورش و ترنسفورمرهای های کار می کنم.,من با پایتون، PyTorch و ترنسفورمرها کار می‌کنم.,,True,من با پایتون، پایتورش و ترنسفورمرهای های کار می کنم,من با پایتون، PyTorch و ترنسفورمرها کار می کنم,0.3333333333333333,0.2608695652173913
gpu,transformers_whisper,fp16,openai/whisper-medium,Ardalan,Ardalan17,4.8,0.34381446180244285,0.8759464742615819,1.2197609360640247,0.18248884880449623,این فاده رو توی ایک github کمیت کردم ولی پوش ندادم,این فایل رو توی گیت‌هاب کامیت کردم ولی پوش ندادم.,,True,این فاده رو توی ایک github کمیت کردم ولی پوش ندادم,این فایل رو توی گیت هاب کامیت کردم ولی پوش ندادم,0.36363636363636365,0.22916666666666666
gpu,transformers_whisper,fp16,openai/whisper-medium,Ardalan,Ardalan18,8.04,0.34381446180244285,1.8134545413777232,2.1572690031801662,0.22555404743504023,دیروس ساعت پنجه از وقتی داشتم روی مو دل جایید کارمی کردم، انترنت قاعد شد و کوده تمرکوزم پرید,دیروز ساعت پنج عصر، وقتی داشتم روی مدل جدید کار می‌کردم، اینترنت قطع شد و کل تمرکزم پرید.,,True,دیروس ساعت پنجه از وقتی داشتم روی مو دل جایید کارمی کردم، انترنت قاعد شد و کوده تمرکوزم پرید,دیروز ساعت پنج عصر، وقتی داشتم روی مدل جدید کار می کردم، اینترنت قطع شد و کل تمرکزم پرید,0.5789473684210527,0.20454545454545456
gpu,transformers_whisper,fp16,openai/whisper-medium,Shayan,Shayan01,4.248,0.34381446180244285,0.9573828261345625,1.3011972879370053,0.22537260502226047,امروز هوا خیلی خوبه و من میخوام پیاد روی کنم,امروز هوا خیلی خوبه و من می‌خوام پیاده‌روی کنم.,,True,امروز هوا خیلی خوبه و من میخوام پیاد روی کنم,امروز هوا خیلی خوبه و من می خوام پیاده روی کنم,0.2727272727272727,0.043478260869565216
gpu,transformers_whisper,fp16,openai/whisper-medium,Shayan,Shayan02,3.696,0.34381446180244285,0.9753480358049273,1.3191624976073701,0.26389286683033747,من دارم ایک مو دل گفتارو امتن فارسی رو ترس می کنم,من دارم یک مدل گفتار به متن فارسی رو تست می‌کنم.,,True,من دارم ایک مو دل گفتارو امتن فارسی رو ترس می کنم,من دارم یک مدل گفتار به متن فارسی رو تست می کنم,0.5,0.19148936170212766
gpu,transformers_whisper,fp16,openai/whisper-medium,Shayan,Shayan03,3.648,0.34381446180244285,0.926334329880774,1.2701487916832168,0.2539293667436332,لطفاً این جمله را دقیق و بدون اشتباه به نبیست,لطفاً این جمله را دقیق و بدون اشتباه بنویس.,,True,لطفاً این جمله را دقیق و بدون اشتباه به نبیست,لطفاً این جمله را دقیق و بدون اشتباه بنویس,0.2222222222222222,0.09523809523809523
gpu,transformers_whisper,fp16,openai/whisper-medium,Shayan,Shayan04,3.744,0.34381446180244285,0.9110809871926904,1.2548954489951332,0.2433442807672784,راسش دیگه حسلای ترافیق و شلوغی را ندارم,راستش دیگه حوصله‌ی ترافیک و شلوغی رو ندارم.,,True,راسش دیگه حسلای ترافیق و شلوغی را ندارم,راستش دیگه حوصله ی ترافیک و شلوغی رو ندارم,0.5555555555555556,0.16666666666666666
gpu,transformers_whisper,fp16,openai/whisper-medium,Shayan,Shayan05,3.744,0.34381446180244285,1.0211045620962977,1.3649190238987405,0.2727309193633274,الان درقیقا نمیدونم چی میخواهم بگیم ولی ادامه میدم,الان دقیقاً نمی‌دونم چی می‌خوام بگم ولی ادامه می‌دم!,,True,الان درقیقا نمیدونم چی میخواهم بگیم ولی ادامه میدم,الان دقیقاً نمی دونم چی می خوام بگم ولی ادامه می دم,0.6666666666666666,0.13725490196078433
gpu,transformers_whisper,fp16,openai/whisper-medium,Shayan,Shayan06,4.584,0.34381446180244285,0.8854352980852127,1.2292497598876555,0.1931577875404042,گفت بیا ساعت حشد ولی خب تبغه معمول دیر کرد,گفت بیا ساعت هشت، ولی خب طبق معمول دیر کرد.,,True,گفت بیا ساعت حشد ولی خب تبغه معمول دیر کرد,گفت بیا ساعت هشت، ولی خب طبق معمول دیر کرد,0.2,0.14285714285714285
gpu,transformers_whisper,fp16,openai/whisper-medium,Shayan,Shayan07,4.56,0.34381446180244285,0.9191555650904775,1.2629700268929203,0.20156920287071875,جلسه بعدی ساعت 9 و 45 دقیقه سوب پر گذار می شه.,جلسه‌ی بعدی ساعت ۹ و ۴۵ دقیقه‌ی صبح برگزار می‌شه.,,True,جلسه بعدی ساعت 9 و 45 دقیقه سوب پر گذار می شه,جلسه ی بعدی ساعت 9 و 45 دقیقه ی صبح برگزار می شه,0.3076923076923077,0.1875
gpu,transformers_whisper,fp16,openai/whisper-medium,Shayan,Shayan08,6.096,0.34381446180244285,1.094060705974698,1.4378751677771409,0.1794719005864006,من بین سالهای 1398 در 1402 روی پروژاهای پوش مصنوی کار کردم.,من بین سال‌های ۱۳۹۸ تا ۱۴۰۲ روی پروژه‌های هوش مصنوعی کار کردم.,,True,من بین سالهای 1398 در 1402 روی پروژاهای پوش مصنوی کار کردم,من بین سال های 1398 تا 1402 روی پروژه های هوش مصنوعی کار کردم,0.5,0.11475409836065574
gpu,transformers_whisper,fp16,openai/whisper-medium,Shayan,Shayan09,3.912,0.34381446180244285,0.6833610963076353,1.027175558110078,0.17468330682710514,قیمت لابتوک قدود 27 ملیون تومنه,قیمت این لپ‌تاپ حدود بیست و هفت میلیون تومنه.,,True,قیمت لابتوک قدود 27 ملیون تومنه,قیمت این لپ تاپ حدود بیست و هفت میلیون تومنه,0.8,0.45454545454545453
gpu,transformers_whisper,fp16,openai/whisper-medium,Shayan,Shayan10,5.088,0.34381446180244285,0.9738290440291166,1.3176435058315594,0.1913972177730182,شیر، شلانگ، شیشه و شیراس خیلی شبه هم شروع میشن,شیر، شیلنگ، شیشه و شیراز خیلی شبیه هم شروع می‌شن.,,True,شیر، شلانگ، شیشه و شیراس خیلی شبه هم شروع میشن,شیر، شیلنگ، شیشه و شیراز خیلی شبیه هم شروع می شن,0.45454545454545453,0.10416666666666667
gpu,transformers_whisper,fp16,openai/whisper-medium,Shayan,Shayan11,3.768,0.34381446180244285,0.5743889631703496,0.9182034249727924,0.1524386844931926,ساغه درخت کنار سکو شکست بود,ساقه‌ی درخت کنار سکو شکسته بود.,,True,ساغه درخت کنار سکو شکست بود,ساقه ی درخت کنار سکو شکسته بود,0.42857142857142855,0.13333333333333333
gpu,transformers_whisper,fp16,openai/whisper-medium,Shayan,Shayan12,3.408,0.34381446180244285,0.578046103939414,0.9218605657418568,0.16961446711837266,سر اصابات سیب سوغ سنگین شد,سرِ سبد سیب سرخ سنگین شد.,,True,سر اصابات سیب سوغ سنگین شد,سرِ سبد سیب سرخ سنگین شد,0.5,0.3333333333333333
gpu,transformers_whisper,fp16,openai/whisper-medium,Shayan,Shayan13,7.2,0.34381446180244285,1.7179405568167567,2.0617550186191997,0.23860285511343843,من میخواستم سری توضیح بدن برای چون هرجان زده بودن کلمات خاتی شد و جنبه طولانی تر از عد انتظار شد,من می‌خواستم سریع توضیح بدم ولی چون هیجان‌زده بودم کلمات قاطی شد و جمله طولانی‌تر از حد انتظار شد.,,True,من میخواستم سری توضیح بدن برای چون هرجان زده بودن کلمات خاتی شد و جنبه طولانی تر از عد انتظار شد,من می خواستم سریع توضیح بدم ولی چون هیجان زده بودم کلمات قاطی شد و جمله طولانی تر از حد انتظار شد,0.45454545454545453,0.13402061855670103
gpu,transformers_whisper,fp16,openai/whisper-medium,Shayan,Shayan14,7.224,0.34381446180244285,1.8115319786593318,2.155346440461775,0.2507657777767624,وقتی سیستم گفتابه مت همزامون با نویز محیط و صدای چند نفر کار می کنه دقاتش واقعا به چالش کشیده می شه,وقتی سیستم گفتار به متن همزمان با نویز محیط و صدای چند نفر کار می‌کنه، دقتش واقعاً به چالش کشیده می‌شه.,,True,وقتی سیستم گفتابه مت همزامون با نویز محیط و صدای چند نفر کار می کنه دقاتش واقعا به چالش کشیده می شه,وقتی سیستم گفتار به متن همزمان با نویز محیط و صدای چند نفر کار می کنه، دقتش واقعاً به چالش کشیده می شه,0.30434782608695654,0.0784313725490196
gpu,transformers_whisper,fp16,openai/whisper-medium,Shayan,Shayan15,4.56,0.34381446180244285,1.154875268228352,1.4986897300307949,0.2532621202255158,پروژه ویسپر روی پردش و گفتاره چند زبانه تمرکز داره,پروژه‌ی Whisper روی پردازش گفتار چندزبانه تمرکز داره.,,True,پروژه ویسپر روی پردش و گفتاره چند زبانه تمرکز داره,پروژه ی Whisper روی پردازش گفتار چندزبانه تمرکز داره,0.7777777777777778,0.2692307692307692
gpu,transformers_whisper,fp16,openai/whisper-medium,Shayan,Shayan16,4.032,0.34381446180244285,1.0161382760852575,1.3599527378877003,0.2520184216481293,من با پایتون، پائیتوش و ترنسفورمرها کار میکنم.,من با پایتون، PyTorch و ترنسفورمرها کار می‌کنم.,,True,من با پایتون، پائیتوش و ترنسفورمرها کار میکنم,من با پایتون، PyTorch و ترنسفورمرها کار می کنم,0.3333333333333333,0.17391304347826086
gpu,transformers_whisper,fp16,openai/whisper-medium,Shayan,Shayan17,3.576,0.34381446180244285,0.8715623337775469,1.2153767955799897,0.24372548483712161,این فایلو توی گیتاب کامیت کردم ولی پوش ندادم,این فایل رو توی گیت‌هاب کامیت کردم ولی پوش ندادم.,,True,این فایلو توی گیتاب کامیت کردم ولی پوش ندادم,این فایل رو توی گیت هاب کامیت کردم ولی پوش ندادم,0.36363636363636365,0.08333333333333333
gpu,transformers_whisper,fp16,openai/whisper-medium,Shayan,Shayan18,6.216,0.34381446180244285,1.6652580490335822,2.0090725108360252,0.26789865653693407,دیرو ساعت پنج از رخدی داشتم روی مو دل جایید کارم کرم اینترنت قد شد و کل تمرکزم پرید,دیروز ساعت پنج عصر، وقتی داشتم روی مدل جدید کار می‌کردم، اینترنت قطع شد و کل تمرکزم پرید.,,True,دیرو ساعت پنج از رخدی داشتم روی مو دل جایید کارم کرم اینترنت قد شد و کل تمرکزم پرید,دیروز ساعت پنج عصر، وقتی داشتم روی مدل جدید کار می کردم، اینترنت قطع شد و کل تمرکزم پرید,0.47368421052631576,0.20454545454545456
gpu,transformers_whisper,fp16,openai/whisper-large-v3,Ardalan,Ardalan01,5.4,0.45275147660221493,1.1826343201100826,1.6353857967122976,0.21900635557594123,امروز هوا خیلی خوبه و من میخوام پیاده روی کنم,امروز هوا خیلی خوبه و من می‌خوام پیاده‌روی کنم.,,True,امروز هوا خیلی خوبه و من میخوام پیاده روی کنم,امروز هوا خیلی خوبه و من می خوام پیاده روی کنم,0.18181818181818182,0.021739130434782608
gpu,transformers_whisper,fp16,openai/whisper-large-v3,Ardalan,Ardalan02,6.0,0.45275147660221493,1.2952487505972385,1.7480002271994535,0.21587479176620641,من دارم یک مودلای گفتار به متن فارسی رو ترس می کنم,من دارم یک مدل گفتار به متن فارسی رو تست می‌کنم.,,True,من دارم یک مودلای گفتار به متن فارسی رو ترس می کنم,من دارم یک مدل گفتار به متن فارسی رو تست می کنم,0.16666666666666666,0.10638297872340426
gpu,transformers_whisper,fp16,openai/whisper-large-v3,Ardalan,Ardalan03,4.728,0.45275147660221493,1.2619408583268523,1.7146923349290673,0.26690796495914815,لطفاً این جمله رو دقیق و بدون اشتهاق بنویس.,لطفاً این جمله را دقیق و بدون اشتباه بنویس.,,True,لطفاً این جمله رو دقیق و بدون اشتهاق بنویس,لطفاً این جمله را دقیق و بدون اشتباه بنویس,0.2222222222222222,0.07142857142857142
